uuid,slug,name
11e81bc6-a45c-c70c-af12-a0369fe50396,haley-heynderickx,Haley Heynderickx
11e81bbd-3d39-10d4-80e8-a0369fe50396,illuminine,Illuminine
a501448a-54c7-11ea-984e-549f35141000,cagri-celik,Çağrı Çelik
11e81bbc-5cbe-5eba-aa2e-a0369fe50396,rupaul,RuPaul
11e81bbd-e51a-9ef8-959e-a0369fe50396,fatoumata-diawara,Fatoumata Diawara
11e81bca-ac98-b36e-8fc3-a0369fe50396,hey-violet,Hey Violet
b668467d-19da-471c-b396-ceec886ba219,joey-valence-brae,Joey Valence & Brae
11e81bba-e67d-9d52-95f8-a0369fe50396,mariene-de-castro,Mariene de Castro
11e81bbf-6dc4-44ba-8560-a0369fe50396,phora,Phora
11e88ab0-9fbd-64be-b8e3-c81f66c9b203,marion-jola,Marion Jola
11e81bc9-6f7e-313a-8464-a0369fe50396,wendy-2,Wendy
11e81bc6-f2f4-9890-ae8c-a0369fe50396,bibi-und-tina,Bibi und Tina
11e83fec-bf1f-05d8-8f7d-aa1c026db3d8,mvca,MVCA
11e81bc8-4877-9302-baaa-a0369fe50396,marcin-przybylowicz,Marcin Przybyłowicz
11e81bca-6fe7-d076-9930-a0369fe50396,ozan-dogulu,Ozan Doğulu
2d7a07db-75ce-4ef4-85ce-482a0d289dbc,d38,d38
11e81bcd-a647-e7c0-8c83-a0369fe50396,the-devil-wears-prada,The Devil Wears Prada
d15ee126-b82a-11e8-acb7-525400009efb,burry-soprano,Burry Soprano
11e81bbe-eadb-a9bc-aa57-a0369fe50396,academy-of-ancient-music,Academy of Ancient Music
11e81bc4-15c8-1854-b617-a0369fe50396,axelle-red,Axelle Red
11e83fea-2ef9-c9ea-9727-aa1c026db3d8,lucas-reis-thacio,Lucas Reis & Thácio
9c20b574-2bbc-11e9-bb00-549f35141000,sachin-basrur,Sachin Basrur
11e81bc9-1d9f-1c76-a774-a0369fe50396,dayme-y-el-high,Dayme y El High
9ed331a2-e2b1-4078-816e-2c273aa56e79,alico-8,Alico
c1c2710a-0c3b-11e9-82b4-549f35161576,sudharshan-ashok,Sudharshan Ashok
11e81bd2-2752-953c-8614-a0369fe50396,los-horoscopos-de-durango,Los Horóscopos de Durango
11e81bc7-e953-ca76-806a-a0369fe50396,new-hope-club,New Hope Club
11e81bc3-351f-466a-9e3b-a0369fe50396,cherish,Cherish
11e81bce-392d-2276-929d-a0369fe50396,adam-melchor,Adam Melchor
73b07c76-ee49-4f68-9b3d-b33f576ff062,asan-4,Asan
11e81bd3-03c0-ba1c-b54c-a0369fe50396,the-daughters-of-eve,The Daughters of Eve
11e81bc7-6e4e-91da-a9b8-a0369fe50396,rea-garvey,Rea Garvey
11e83fec-9e59-3a30-b8e4-a0369fe50396,new-beat-order,New Beat Order
11e81bbf-bde9-d202-9512-a0369fe50396,colony-house,Colony House
11e81bca-f28a-a5f8-a7e6-a0369fe50396,picture-this,Picture This
11e81bbe-3940-6756-a373-a0369fe50396,wasiu,Wasiu
11e81bbb-46ec-fa02-92da-a0369fe50396,sbtrkt,SBTRKT
11e81bba-a41f-f630-84ca-a0369fe50396,chico-cesar,Chico César
11e83fe5-c611-e6be-968a-a0369fe50396,mike-emilio,Mike Emilio
112014b1-198e-43ee-be10-bdc46aa68be5,lucid-keys,Lucid Keys
11e81bbb-3843-4b78-ada0-a0369fe50396,mando-diao,Mando Diao
48d1ce14-6292-11e9-86b8-549f35161576,level-8-1,Level 8
11e81bbb-65b4-0a20-b601-a0369fe50396,hard-kaur,Hard Kaur
11e81bc3-38bf-9888-a57e-a0369fe50396,the-prophet-3,The Prophet
11e83fed-780c-5e4c-83a1-aa1c026db3d8,robinson-8,Robinson
11e81bc7-9e41-c434-a8ab-a0369fe50396,soge-culebra,Soge Culebra
2d78218a-b8cf-11e8-b2ec-525400009efb,a-mei-chang,A-Mei Chang
988439b8-d48c-4701-9961-6354d04af030,heartlock,Heartlock
11e81bc2-ae54-9a22-b97c-a0369fe50396,sandy-e-junior,Sandy e Junior
11e81bc7-8fcd-d56e-8d84-a0369fe50396,vanessa-williams,Vanessa Williams
11e81bbb-030e-e8e0-ae4a-a0369fe50396,as-i-lay-dying,As I Lay Dying
11e81bc9-62a0-e5ac-95bb-a0369fe50396,m-people,M People
11e81bbb-0209-ba06-9031-a0369fe50396,little-feat,Little Feat
11e83fe7-cb3a-e86e-9da9-a0369fe50396,tren-lokote,Tren Lokote
11e81bcc-bd04-fb34-9e62-a0369fe50396,julia-jacklin,Julia Jacklin
11e81bbb-6222-0768-991e-a0369fe50396,sultan-khan,Sultan Khan
cd1f0bc3-bef1-4697-a0dd-ce17da55d2d6,izko,IZKO
11e81bc0-9ada-a74a-b198-a0369fe50396,sango,Sango
11e83feb-7c4c-3e3e-b904-aa1c026db3d8,felix-schorn,Felix Schorn
11e83fec-0d8a-1e02-a392-a0369fe50396,tasha-cobbs-leonard,Tasha Cobbs Leonard
08e0b880-c65a-11e8-89fa-549f35141000,young-bombs-1,Young Bombs
11e81bc9-77a9-42d2-bc92-a0369fe50396,steve-jablonsky,Steve Jablonsky
11e81bc3-269c-e052-b8ed-a0369fe50396,mula-b,Mula B
11e83fe2-75f5-4c3c-a448-aa1c026db3d8,el-as-de-la-sierra,El As De La Sierra
068d22e8-6324-43ab-aa9f-7b7912c52df2,49th-main,49th & Main
11e83fe8-6bec-21ba-9b2e-a0369fe50396,randall-king,Randall King
11e81bbe-d09f-f206-bded-a0369fe50396,phum-viphurit,Phum Viphurit
11e83fe2-1ca0-e448-be29-a0369fe50396,skiibii,Skiibii
99f55b40-fc98-11e8-8aca-549f35141000,ouseppachan-1,Ouseppachan
f49b72b5-264a-419f-86c9-fe81005aa77d,skapova,Skapova
11e83fed-47d9-35ba-bbf8-a0369fe50396,konai,Konai
11e81bbe-7707-f176-b01b-a0369fe50396,diam-s,Diam’s
ea5bfc9f-fa4c-41ea-9821-b627928edeb6,rezidential,Rezidential
11e84024-ba2b-62aa-86ed-aa1c026db3d8,morgenshtern,MORGENSHTERN
8ed26822-b8da-11e8-9ebb-525400009efb,juan-karlos,juan karlos
11e81bc4-485a-fb10-8eda-a0369fe50396,donovan-woods,Donovan Woods
11e81bc8-fd2e-d7a6-9f1b-a0369fe50396,repiola,Repiola
11e81bd0-683e-59d4-95ef-a0369fe50396,the-wiggles,The Wiggles
11e81bd1-cdb6-e46a-a07e-a0369fe50396,busted,Busted
11e81bd2-4664-f8de-ad73-a0369fe50396,dance-gavin-dance,Dance Gavin Dance
11e81bbc-91f4-d302-a17c-a0369fe50396,amel-bent,Amel Bent
11e81bc3-5055-1126-a1c1-a0369fe50396,scott-mckenzie,Scott McKenzie
1bbb24ec-c3c4-11e8-9d78-525400009efb,pa-salieu,Pa Salieu
11e81bbe-3204-a8a8-8260-a0369fe50396,gepe,Gepe
11e81bc1-94cc-47d6-aa86-a0369fe50396,black-alien,Black Alien
11e81bbc-bd2f-f56a-bd42-a0369fe50396,berhana,Berhana
39536808-8238-4ae6-9bfc-7accb4525cbf,gemini-67,GEMINI
76ee91e8-5ee4-11ea-94d5-e4434b2a4898,ka-hdami,KA$HDAMI
501b0b62-5f57-48dd-8646-b14f93b76559,ashley-sienna,Ashley Sienna
11e81bc3-6377-9044-b4ce-a0369fe50396,king-krule,King Krule
11e81bca-4ef8-a9ee-90f6-a0369fe50396,sunset-rollercoaster,Sunset Rollercoaster
11e81bca-10dd-6884-8581-a0369fe50396,jason-nevins,Jason Nevins
c4683ee0-316a-11e9-8cc1-549f35141000,crisaunt,Crisaunt
11e83fef-1057-700a-a789-aa1c026db3d8,fabiano,Fabiano
11e81bc0-505e-8ba0-8297-a0369fe50396,the-breeders,The Breeders
11e81bca-5a9d-971e-b116-a0369fe50396,six60,Six60
11e81bbd-e704-ac40-83b8-a0369fe50396,angerfist,Angerfist
11e81bbf-63c3-afa0-93cd-a0369fe50396,dan-fogelberg,Dan Fogelberg
1342d85a-5325-11e9-8daa-549f35161576,chema-rivas,Chema Rivas
11e83fed-0c72-e70a-96ee-aa1c026db3d8,joseph-tilley,Joseph Tilley
11e81bd1-6dfe-a58a-a547-a0369fe50396,adrian-chandler,Adrian Chandler
11e83fe6-1cc5-c14c-97dd-a0369fe50396,karunya,Karunya
0d774c44-b8d9-11e8-819b-525400009efb,younha,Younha
11e81bc2-d40d-79c8-b474-a0369fe50396,delerium,Delerium
11e81bc3-e366-a9de-afa3-a0369fe50396,zubin-mehta,Zubin Mehta
11e81bca-6858-bb86-96c4-a0369fe50396,omc,OMC
11e83fe1-6135-798a-9aff-a0369fe50396,los-telez,Los Telez
11e81bca-1280-e58a-b3ac-a0369fe50396,manic-street-preachers,Manic Street Preachers
0433f1e7-ed17-41bf-bbdc-dfc26cc1f775,mm-sreelekha-1,Mm Sreelekha
0f86c041-a11c-4012-bb4b-900465da5ac5,dj-tenebroso-original,DJ TENEBROSO ORIGINAL
11e81bcd-d1d6-7596-8a26-a0369fe50396,art-popular,Art Popular
11e81bc7-1ef3-8b68-95e3-a0369fe50396,newsboys,Newsboys
11e81bcc-d479-e3ba-bd5c-a0369fe50396,avioes-do-forro,Aviões do Forró
b0447d20-bb99-11e9-bd3d-549f35161576,latin-mafia,Latin Mafia
11e81bc1-2ccb-b536-926d-a0369fe50396,viejas-locas,Viejas Locas
11e81bc9-b11c-3b82-9a3a-a0369fe50396,julien-dore,Julien Doré
9e438304-c686-11e8-893c-549f35141000,psr-2,PSR
11e81bd1-0a01-e678-86e1-a0369fe50396,sullivan-king,Sullivan King
11e81bc7-3b80-ba8a-a102-a0369fe50396,laura-marling,Laura Marling
11e81bd0-fc40-2860-8291-a0369fe50396,mario-luis,Mario Luis
11e81bc2-c28d-ad80-97bf-a0369fe50396,kevin-mckay,Kevin McKay
11e81bce-07f6-a4a2-b87c-a0369fe50396,yasha-1,Yasha
11e81bc6-8fd7-1918-9444-a0369fe50396,grupo-5,Grupo 5
11e81bbe-1a50-8358-8aac-a0369fe50396,bhavatharini,Bhavatharini
11e81bc0-a3c1-b556-b294-a0369fe50396,anthem-lights,Anthem Lights
11e81bbe-932b-8854-b032-a0369fe50396,el-chaval-de-la-bachata,El Chaval de la Bachata
d04fd3ca-c1c2-11e8-9bdd-525400009efb,shrk,SHRK
11e81bbf-1397-b526-9213-a0369fe50396,gita-gutawa,Gita Gutawa
9161c464-df2e-11e8-8796-549f35161576,cobrah,COBRAH
11e81bc1-2823-4e54-ae33-a0369fe50396,szpaku,Szpaku
7e73a48b-e66c-4471-9ef3-8cf05760fcad,steve-mac-9,Steve Mac
11e81bc3-4430-f6a8-a225-a0369fe50396,24hrs,24hrs
f0ae975d-a288-417a-a99d-153fe7ba1b08,vismay-patel,Vismay Patel
11e81bd1-2449-30f4-a10f-a0369fe50396,lee-foss,Lee Foss
11e81bbe-f542-7494-8dc0-a0369fe50396,cvbz,CVBZ
fcc89e3e-c65c-11e8-a136-549f35161576,kirti-sagathia,Kirti Sagathia
11e81bc2-1994-cfb0-bf93-a0369fe50396,biagio-antonacci,Biagio Antonacci
57e9855c-586c-11e9-82cb-549f35141000,lastfragment,Lastfragment
11e81bbc-3626-db7e-83ee-a0369fe50396,jack-jack,Jack & Jack
11e81bbb-0529-dc52-aa6b-a0369fe50396,big-boi,Big Boi
11e81bcc-9a15-746e-9ac8-a0369fe50396,don-joe,Don Joe
78d479c0-ff5c-11e8-9575-549f35161576,mawar-de-jongh,Mawar De Jongh
11e81bcd-dd28-d556-af3d-a0369fe50396,riles,Rilès
11e81bbc-11dd-0d6a-9b71-a0369fe50396,philip-george,Philip George
11e81bbd-2244-997e-b2c9-a0369fe50396,alison-krauss-union-station,Alison Krauss & Union Station
11e81bc2-6ce4-959c-8183-a0369fe50396,il-divo,Il Divo
11e81bd0-744b-7a0e-a75f-a0369fe50396,luke-evans,Luke Evans
11e81bbe-37be-d07a-a697-a0369fe50396,oliver-koletzki,Oliver Koletzki
11e81bba-9947-e1be-a5f1-a0369fe50396,the-contours,The Contours
11e81bc3-df28-34c8-8ff8-a0369fe50396,keen-v-1,Keen’V
11e81bd2-2584-5b00-ba03-a0369fe50396,loggins-messina,Loggins & Messina
11e83feb-e685-b122-b2fe-aa1c026db3d8,diferente-nivel,Diferente Nivel
11e81bd1-9050-f908-9281-a0369fe50396,felguk,Felguk
c634bfa6-cbdd-11e9-8543-e4434b2a4898,batuhan-kordel,Batuhan Kordel
11e81bbc-10d4-f022-bb89-a0369fe50396,timeflies,Timeflies
11e81bbe-25b4-954a-b029-a0369fe50396,toshifumi-hinata-1,Toshifumi Hinata
11e81bca-97af-fe58-a46b-a0369fe50396,no-resolve,No Resolve
fb91f628-b8d3-11e8-bc09-525400009efb,stefanie-sun,Stefanie Sun
12394ed4-c59b-11e8-93e8-549f35141000,sri-krishna,Sri Krishna
11e81bcd-7a5d-41c8-8269-a0369fe50396,phats-small,Phats & Small
11e81bc8-d186-adfe-8fbe-a0369fe50396,the-blue-stones,The Blue Stones
11e81bcb-7c46-7da8-8dcb-a0369fe50396,nene-malo,Nene Malo
02f02a03-78e6-4e83-9c35-310e2843801a,constance-lucas,Constance Lucas
11e81bc8-d0a0-d6da-b9a4-a0369fe50396,gummibar,Gummibär
7151f8f5-81bb-4cb0-afa3-2c8d42362c6e,jeno-11,JENO
bba9f3cc-ba38-11ea-a91c-549f35161576,niziu,NiziU
11e81bc8-71ee-b51c-9fe0-a0369fe50396,lily-meola,Lily Meola
11e81bce-0ea2-7bdc-adbf-a0369fe50396,once-mekel,Once Mekel
11e83fee-e36a-5954-88d7-aa1c026db3d8,kenny-muney,Kenny Muney
28569e0e-dc49-11e9-a9e2-549f35141000,mc-laranjinha,Mc Laranjinha
509ea0fa-2736-11e9-89c1-00163ec5a2fb,krsna-solo,Krsna Solo
11e81bbb-ca9e-1a7a-b1b9-a0369fe50396,ranjit-bawa,Ranjit Bawa
11e81bc3-48dc-3dd4-ad83-a0369fe50396,machine-girl,Machine Girl
fee3ceeb-bd93-487d-a21a-29d820dcd914,civo-1,CIVO
bb9ef91c-e95c-11e8-af4b-549f35141000,nepal-4,Népal
11e81bc2-95f7-998e-beb7-a0369fe50396,madison-ward-1,Madison Ward
29f5311a-3147-428e-b530-34e2beb766c3,yungcihad,yungcihad
7c34cb7c-0481-11e9-b6a8-549f35141000,droeloe,DROELOE
ac8a9e55-3a83-4249-998b-aedfffa4aef7,dj-jonatas-felipe,DJ Jonatas Felipe
11e81bbd-1d54-4022-827b-a0369fe50396,haux,Haux
11e81bc7-28d4-596e-a471-a0369fe50396,bertrand-chamayou,Bertrand Chamayou
11e83fee-4f24-293c-b48e-aa1c026db3d8,mv-killa,MV Killa
3593b1a8-1063-11ea-b3d7-801844edfa71,simon-la-letra,Simon la Letra
11e83fef-0f55-774c-8f5e-a0369fe50396,analaga,Analaga
2b6572c0-2b94-11e9-8599-549f35141000,toopoor,TOOPOOR
11e81bd1-8ca4-00d4-b6f0-a0369fe50396,tyler-ward,Tyler Ward
321763a6-6a38-11ea-a3ce-549f35141000,bow-anderson,Bow Anderson
1a1c1c0d-f353-4086-bbce-7d16e80b1840,janet-redger,Janet Redger
11e83fec-126c-a9b2-8106-a0369fe50396,wasback,Wasback
11e81bc6-fba1-ac44-ba8c-a0369fe50396,monkey-safari,Monkey Safari
11e81bc1-2887-4c4c-9308-a0369fe50396,adam-port,Adam Port
11e83fe2-4ee9-dfe0-8411-a0369fe50396,drifting-cowboys,Drifting Cowboys
11e81bd1-8f08-bcd4-8d1c-a0369fe50396,lunapop,Lùnapop
9c221770-2bbc-11e9-b09e-549f35141000,puneeth-rudranag,Puneeth Rudranag
11e81bbb-3556-dbf0-bda9-a0369fe50396,abc,ABC
11e81bc2-415b-abe0-ac69-a0369fe50396,jerry-reed,Jerry Reed
d0d465d8-c607-11e8-b59f-549f35141000,olly-8,Olly
ba725ef7-8228-4b4c-a244-f532f6a58cec,xanddy-harmonia,Xanddy Harmonia
11e81bc0-b6b1-58b0-83bc-a0369fe50396,naira-marley,Naira Marley
0fe3424a-22f9-11ea-8449-549f35161576,schubi-akpella,Schubi AKpella
55344190-73b4-11e9-9b25-e4434b16cb7a,jeremias-2,JEREMIAS
ae163418-18f4-40d9-9742-4e940a2ba20f,hooja,Hooja
76032400-3bae-11ea-9091-549f35161576,barry-can-t-swim,Barry Can't Swim
11e81bc7-39cd-f40a-b325-a0369fe50396,stela-cole,Stela Cole
11e81bc0-2ef3-93d4-9f91-a0369fe50396,alex-turner,Alex Turner
11e83fee-d0f5-2e20-9ef7-aa1c026db3d8,ziezie,ZIEZIE
aef5c0fa-a316-11e9-b1af-e4434b2a4898,cast-liv-and-maddie,Cast - Liv and Maddie
11e81bc9-315d-109c-8f6a-a0369fe50396,charlotte-cardin,Charlotte Cardin
11e81bbb-69db-d43e-a8fc-a0369fe50396,charley-crockett,Charley Crockett
11e81bbf-725c-9df6-b8b9-a0369fe50396,sumika,sumika
c9899ad8-5ac5-11ea-b7de-801844edfa71,hash-producoes,Hash Produções
81f01e04-c1ba-11e8-9338-525400009efb,alex-vaughn-1,Alex Vaughn
11e81bc9-93ed-aea6-ab4d-a0369fe50396,joe-stone-1,Joe Stone
11e81bbc-3fd3-1d36-815f-a0369fe50396,matt-kim,Matt & Kim
11e81bd3-0562-4566-a22f-a0369fe50396,mariya-takeuchi,Mariya Takeuchi
11e81bba-9509-5812-9300-a0369fe50396,kase-o,Kase.O
11e81bc0-4db5-3048-bc59-a0369fe50396,tkay-maidza,Tkay Maidza
b8f88950-2e9c-4197-8652-07ceff65b853,ravneet-rabab,Ravneet Rabab
f99d7c5a-8f53-11e9-8fbe-549f35141000,hamza-malik,Hamza Malik
11e81bc2-1036-9db8-9ee2-a0369fe50396,j-holiday,J. Holiday
b68d6436-f072-11e9-9467-549f35161576,sickmode,Sickmode
11e81bc0-be88-c032-ad99-a0369fe50396,calogero,Calogero
3e4d3442-f483-11e8-accb-549f35161576,shordie-shordie,Shordie Shordie
5f1353fe-db43-11e8-a136-549f35161576,dharia,DHARIA
11e81bcb-6ff9-5a3e-a9ae-a0369fe50396,2nd-roof,2nd Roof
11e81bc7-74f5-1f22-a4af-a0369fe50396,lester-young,Lester Young
5410bb80-54f0-46cc-a79a-c17057ce6975,davy-21,Davy
cd51e7f0-4f96-11e9-896c-549f35141000,irmak-arici-1,Irmak Arıcı
11e81bd2-a554-97e6-a8c7-a0369fe50396,allah-las,Allah-Las
11e81bc0-931c-f0b2-a195-a0369fe50396,kard,KARD
11e81bc1-ae5a-5170-b88b-a0369fe50396,chromatics,Chromatics
11e81bba-4a1b-798e-859b-a0369fe50396,nohidea,nohidea.
11e81bbf-09ef-a6d2-bfba-a0369fe50396,ethan-bortnick,Ethan Bortnick
5d6f8132-8680-47d8-9fb8-f7634caf54c3,oh-polemico,Oh Polêmico
11e81bbb-ea22-594c-b6ca-a0369fe50396,tugba-yurt,Tuğba Yurt
7ef3743c-c5fa-11e8-9af5-549f35141000,49-winchester,49 Winchester
11e83fdf-d657-925e-ba40-a0369fe50396,jayrick,Jayrick
c0161c20-af6b-11e9-a318-801844edfa71,love-harder,Love Harder
f600bdb6-e0cd-11e9-9081-549f35161576,lucio101,Lucio101
11e81bbc-12b9-8dd0-9288-a0369fe50396,black-thought,Black Thought
11e81bcd-440d-cb60-b5c8-a0369fe50396,ryn-weaver,Ryn Weaver
11e83fe5-cbeb-3126-8184-aa1c026db3d8,luca-testa,Luca Testa
56fc1301-2795-4022-8b8e-5f1b89eb9ed3,mc-meno-k,MC Meno K
11e81bc0-cbcd-e254-907d-a0369fe50396,my-bloody-valentine,My Bloody Valentine
11e81bba-4b1b-1506-98ce-a0369fe50396,valesca-popozuda,Valesca Popozuda
d4f79d5a-9dc6-11e9-8b82-e4434b2a4898,bedo-5,Bedo
99ce5bbe-f4b5-407c-bb0e-fddb5515f6da,amem-2,AMÉM
11e81bbd-108d-aab8-9de5-a0369fe50396,the-meters,The Meters
11e81bca-46f6-f2a0-90d0-a0369fe50396,when-in-rome,When in Rome
29eba530-c308-11e8-bc23-525400009efb,herencia-de-grandes,Herencia De Grandes
348df11e-d5fe-11e9-97c5-549f35161576,tom-twers,Tom Twers
11e81bba-59a1-5d7e-97f5-a0369fe50396,radio-futura,Radio Futura
11e81bc6-7594-9b34-b096-a0369fe50396,rehab,Rehab
11e81bd2-fbed-f37c-9650-a0369fe50396,khaled-2,Khaled
11e81bc2-0e79-c162-8c2c-a0369fe50396,kwabs,Kwabs
11e81bbe-c9b5-f346-9196-a0369fe50396,goldfish-1,Goldfish
11e81bc0-712e-fa86-9666-a0369fe50396,hollis,Hollis
11e81bd3-5208-d06a-8353-a0369fe50396,s-crew,S-Crew
11e83fe0-ca06-45ee-8db8-a0369fe50396,proxima-parada,Próxima Parada
11e81bbf-c45f-4784-abda-a0369fe50396,felly,Felly
11e83fed-36b8-4320-b1ab-a0369fe50396,gatton,Gatton
11e83fec-9d0a-aede-a8dc-aa1c026db3d8,asan,Asan
7ce7432b-3da8-4cc1-b16a-0c90afab7828,sera-24,SERA
2e60adf8-c610-11e8-b9e6-549f35141000,grupo-akatu,Grupo Akatu
7f90ceb4-c64d-11e8-87e7-549f35141000,akatu,Akatu
11e83fe4-e608-b8b8-8582-aa1c026db3d8,felp-22,Felp 22
11e81bca-b793-e7f2-aac1-a0369fe50396,jack-back,Jack Back
11e81bca-17bf-53ba-939b-a0369fe50396,camilo-septimo,Camilo Séptimo
11e83fe4-df2e-9f1c-8e51-a0369fe50396,mozzik,Mozzik
844010c6-f0f1-11e9-b649-801844ee83a6,iqlipse-nova,Iqlipse Nova
11e81bc9-5cef-2dc6-befc-a0369fe50396,ms-nina,Ms. Nina
da59c6f2-f5fc-4836-9845-d0cc345ceac8,pj-harding,PJ Harding
11e81bc1-67ac-f2c8-b3db-a0369fe50396,calcinha-preta,Calcinha Preta
11e81bba-a6cc-cf02-b8e9-a0369fe50396,derek-trucks,Derek Trucks
f2ae741a-a39e-4c25-a4f7-55b2aa7c5d2a,bayriton-1,Bayriton
11e81bcd-dc3a-19a2-8f85-a0369fe50396,the-ting-tings,The Ting Tings
11e81bc7-4184-aeaa-bfa1-a0369fe50396,sister-nancy,Sister Nancy
11e81bbe-c9bb-a8ae-9ecc-a0369fe50396,marc-kiss,Marc Kiss
11e81bd1-a59e-e2fc-9c94-a0369fe50396,en-espiritu-y-en-verdad,En Espíritu y En Verdad
11e81bca-d100-f3a6-9dc4-a0369fe50396,lorenzo-de-monteclaro,Lorenzo de Monteclaro
11e81bd2-5626-4354-9ea7-a0369fe50396,guzior,Guzior
9ce89fce-043f-461b-bd2e-84f26d44b063,kerim-araz,Kerim Araz
11e81bc0-73c7-81f0-9b8c-a0369fe50396,jhonny-rivera,Jhonny Rivera
11e81bbf-cecd-4b1c-9d17-a0369fe50396,wheeler-walker-jr,Wheeler Walker Jr.
11e83fe8-ecc5-ac2a-8623-a0369fe50396,dnmo,DNMO
11e81bc3-d4dc-3ff0-a8da-a0369fe50396,lynda-1,Lynda
11e83fe1-77e4-45ee-ab60-aa1c026db3d8,los-hijos-del-pueblo,Los Hijos del Pueblo
11e81bc8-71b3-c3da-ba54-a0369fe50396,colton-dixon,Colton Dixon
11e81bd1-89f4-a672-a37a-a0369fe50396,dept-1,Dept
11e81bc6-a767-59ee-8d9d-a0369fe50396,3ballmty,3BallMTY
0f31b9f5-1c1f-4a36-aaa3-447508548bc8,m-ljungstrom,M. Ljungström
11e81bbb-4024-fc6a-913c-a0369fe50396,pino-daniele,Pino Daniele
11e81bc8-2d61-571a-b1ef-a0369fe50396,patrick-droney,Patrick Droney
f91ef028-b804-11e8-bb8f-525400009efb,nebu-kiniza-1,Nebu Kiniza
11e81bd1-9afd-d98e-b304-a0369fe50396,james-vasanthan,James Vasanthan
11e81bbb-ee46-434e-b80b-a0369fe50396,grupo-extra,Grupo Extra
11e81bc9-567d-1084-86ff-a0369fe50396,r-p-patnaik,R. P. Patnaik
2021ee66-c26c-11e8-b99d-525400009efb,mohana-bhogaraju,Mohana Bhogaraju
11e83fe9-11bf-48ba-af71-a0369fe50396,rompasso,Rompasso
c29a11d8-9e48-48ff-82c9-d622563e407d,zeg-p,Zeg P
13cea06d-e9f3-43f0-a0e2-4465e7f1d5cf,ostekke,OsTEKKe
11e81bc6-6bb9-c4ea-b891-a0369fe50396,sandy-5,Sandy
b38026ac-c0ee-11e8-86cb-525400009efb,piece-wise,Piece Wise
11e81bc3-3cc2-0bbe-b041-a0369fe50396,acda-en-de-munnik,Acda en De Munnik
11e83fe9-86c9-967e-995b-aa1c026db3d8,hope-tala,Hope Tala
11e81bca-4ef7-53be-bab4-a0369fe50396,james-heather,James Heather
11e81bd0-ea86-0842-9cde-a0369fe50396,anarbor,Anarbor
f155d122-6be6-4611-a998-9e3dbc7f2e58,tom-fomt,Tom fomt
656816ee-1139-4090-81d8-a9020b42ff90,leon-baker,Leon Baker
02d50b1e-d463-11e8-b8bc-549f35161576,iamnotshane,iamnotshane
11e81bc1-b4b8-a2d8-a87c-a0369fe50396,rob-bailey-1,Rob Bailey
86519a74-c67c-11e8-a165-549f35141000,solar-state,Solar State
11e81bd3-137e-442e-98be-a0369fe50396,blof,BLØF
11e81bc6-961b-20d0-9e32-a0369fe50396,ezequiel-pena,Ezequiel Peña
0a94960e-b404-11e9-a7cb-e4434b2a4898,rusowsky,Rusowsky
11e81bbc-bd99-3a20-a347-a0369fe50396,matt-mason,Matt Mason
11e83fe3-7ad7-f1ea-b57b-aa1c026db3d8,deep-money,Deep Money
11e81bc8-5943-3ede-8b8c-a0369fe50396,philip-michael,Philip Michael
86582711-79a6-4954-a6f9-ea8664a3932f,aatig,Aatig
36d69e16-b8eb-11e8-a1cb-525400009efb,little-baby-bum-nursery-rhyme-friends,Little Baby Bum Nursery Rhyme Friends
11e81bd0-5d75-3e3c-853f-a0369fe50396,debbie-gibson,Debbie Gibson
11e81bc2-d636-09e0-bebc-a0369fe50396,qveen-herby,Qveen Herby
11e81bbb-7647-618e-a6cc-a0369fe50396,primus,Primus
11e81bc2-4726-95a8-8f67-a0369fe50396,capella-istropolitana,Capella Istropolitana
2d466d86-24b6-11e9-a161-549f35161576,lola-young,Lola Young
11e81bca-e1f5-4b1c-ba7e-a0369fe50396,mastodon,Mastodon
11e81bc9-515f-a5da-81a4-a0369fe50396,rico-blanco,Rico Blanco
11e81bbc-03dc-4258-a5ca-a0369fe50396,marillion,Marillion
11e81bc3-1800-0a9c-9024-a0369fe50396,kenny-g,Kenny G
11e81bbb-defb-d8ae-a624-a0369fe50396,gino-geno,Gino & Geno
818eaef2-47e9-11e9-97be-549f35141000,remble,Remble
11e81bbc-5813-37dc-bd35-a0369fe50396,srikanth-deva,Srikanth Deva
42aac8ca-527e-4aca-a2ac-7dfd2d3bd23f,salvador-da-rima,Salvador Da Rima
b99fd410-996f-11e9-9495-a81e84f2a475,melissa-robles,Melissa Robles
52c5f054-c63d-11e8-b224-549f35141000,lipe-lucena,Lipe Lucena
11e81bce-2755-7422-84bc-a0369fe50396,blinkie,Blinkie
11e81bcd-3c50-ff64-b4fe-a0369fe50396,martha-argerich,Martha Argerich
11e81bc9-0d65-2ac6-aecc-a0369fe50396,gulben-ergen,Gülben Ergen
11e83fe9-1ec3-8e86-a297-a0369fe50396,spyro,Spyro
11e81bc1-8e1f-9f96-9681-a0369fe50396,wet,Wet
2b3d91e4-9eb0-11e9-9260-e4434b16cb7a,pocah,POCAH
11e81bc6-b638-1a44-9e06-a0369fe50396,danny-avila,Danny Avila
968c353c-c9c0-11e9-8889-549f35141000,superm,SuperM
11e81bc1-bf3a-a68e-9c17-a0369fe50396,zona-ganjah,Zona Ganjah
11e83fe7-af3c-ec52-9095-aa1c026db3d8,arashi-3,Arashi
